Gene	ModuleAssignment	Blocks	intramodule.Connectivity..unpowered.	HubGenes	external_gene_name
ENSG00000218730	16	1	119.6572495	 	AL117342.1
ENSG00000218732	1	3	2522.403315	 	AL035633.1
ENSG00000218739	9	2	436.36646	 	CEBPZOS
ENSG00000218748	2	1	3204.998718	 	DBIP1
ENSG00000218754	39	1	83.36251785	 	RPL18AP8
ENSG00000218757	7	2	575.5358614	 	AL121952.1
ENSG00000218766	33	2	89.76296716	 	AL450338.1
ENSG00000218772	3	1	1761.843491	 	FAM8A6P
ENSG00000218776	1	3	5939.30208	hub10;hub5	MTATP6P31
ENSG00000218792	1	3	3535.40654	 	HSPD1P16
ENSG00000218793	26	1	71.93980881	 	AL049697.3
ENSG00000218803	36	1	74.25452141	 	GSTM2P1
ENSG00000218806	1	3	2829.671458	 	AL133264.1
ENSG00000218809	6	1	1177.502462	hub10	AL391903.1
ENSG00000218819	1	3	4914.478192	 	TDRD15
ENSG00000218823	4	2	1862.849194	 	PAPOLB
ENSG00000218857	3	1	2826.496993	hub10	AL137222.1
ENSG00000218868	1	3	3790.872089	 	CNN3P1
ENSG00000218870	21	1	182.6084753	 	SLC25A6P6
ENSG00000218872	12	1	264.6748763	 	AL445189.1
ENSG00000218890	19	2	157.675697	 	NUFIP1P
ENSG00000218891	5	1	637.0104424	 	ZNF579
ENSG00000218893	0	3	281.7389205	 	SUMO2P12
ENSG00000218896	0	3	279.3866358	 	TUBB8P2
ENSG00000218902	40	2	52.89851598	 	PTMAP3
ENSG00000218965	53	3	62.21123881	 	NACAP7
ENSG00000218976	9	2	313.1896678	 	AL138725.1
ENSG00000218980	9	2	248.1431272	 	FTH1P15
ENSG00000218986	1	3	5189.359893	 	AL136087.1
ENSG00000218991	3	1	1460.402447	 	CCNG1P1
ENSG00000218996	1	3	2002.519319	 	ARL4AP5
ENSG00000219016	3	1	1608.831873	 	NA
ENSG00000219023	8	2	649.8526184	 	AL033519.2
ENSG00000219027	2	1	1250.940656	 	RPS3AP2
ENSG00000219039	2	1	3118.740759	 	AC005102.1
ENSG00000219041	1	3	4493.353817	 	NA
ENSG00000219061	1	3	4367.589141	 	TRIM51FP
ENSG00000219073	1	3	5939.30208	hub10;hub5	CELA3B
ENSG00000219074	9	2	316.863617	 	SOD1P1
ENSG00000219085	4	2	1166.475467	 	NPM1P37
ENSG00000219087	1	3	5939.30208	hub10;hub5	MTND4LP19
ENSG00000219088	3	1	2754.998809	hub10	Z97206.1
ENSG00000219095	18	1	259.9249654	hub10;hub5	DHFRP6
ENSG00000219102	2	2	2984.574251	 	HNRNPA3P12
ENSG00000219133	7	2	395.9628066	 	AL592114.1
ENSG00000219135	68	2	38.39340684	 	RPL23AP48
ENSG00000219139	1	3	5939.30208	hub10;hub5	TYMSP1
ENSG00000219146	7	2	697.2581172	 	RPS4XP8
ENSG00000219149	1	3	2546.969261	 	PPIAP87
ENSG00000219150	17	1	267.2187356	hub10;hub5	AL603914.1
ENSG00000219159	1	3	4281.621826	 	AC011298.1
ENSG00000219163	2	1	1207.927	 	HMGB1P20
ENSG00000219186	0	3	276.5297294	 	FTH1P19
ENSG00000219188	1	3	4576.218477	 	CACYBPP3
ENSG00000219190	1	3	4096.644103	 	AL353133.2
ENSG00000219200	35	2	89.71513397	 	RNASEK
ENSG00000219201	2	1	3311.40548	 	AC138392.1
ENSG00000219222	4	2	1551.332751	 	RPL12P47
ENSG00000219240	9	2	285.0308408	 	AL353692.2
ENSG00000219249	4	2	872.2357957	 	AMZ2P2
ENSG00000219257	20	2	139.4201536	 	NPM1P38
ENSG00000219262	1	3	5939.30208	hub10;hub5	OR2E1P
ENSG00000219273	8	2	227.7224723	 	AL035555.1
ENSG00000219274	4	2	1233.334114	 	RPS20P2
ENSG00000219280	13	2	329.7554731	hub10;hub5	VN1R8P
ENSG00000219284	91	1	24.91975716	 	AL592291.1
ENSG00000219294	5	1	944.8443477	 	PIP5K1P1
ENSG00000219297	1	3	5247.451502	 	MRPL42P3
ENSG00000219302	1	3	5939.30208	hub10;hub5	AL451046.1
ENSG00000219314	1	3	5939.30208	hub10;hub5	AL034372.1
ENSG00000219329	2	2	1814.433577	 	AL357515.1
ENSG00000219332	44	3	64.55286386	 	NA
ENSG00000219355	5	1	930.0746993	 	RPL31P52
ENSG00000219361	5	2	538.1601946	 	RPSAP72
ENSG00000219368	42	1	55.11430103	 	ZNF299P
ENSG00000219374	0	1	302.1611641	 	NA
ENSG00000219375	2	1	1848.843877	 	AL139095.1
ENSG00000219384	23	2	156.428232	 	AL138880.1
ENSG00000219387	1	3	5939.30208	hub10;hub5	ATF1P1
ENSG00000219391	71	3	30.22487199	 	AC019129.1
ENSG00000219392	0	2	356.1786514	 	ZNF602P
ENSG00000219395	1	3	3398.426357	 	HSPA8P15
ENSG00000219404	5	2	879.0892763	 	AL359694.1
ENSG00000219409	0	1	317.6137505	 	AL590704.1
ENSG00000219410	7	2	977.1980689	 	AC125494.1
ENSG00000219430	9	2	386.7873392	 	MBL3P
ENSG00000219433	5	1	785.0148202	 	BTBD10P2
ENSG00000219435	4	2	1130.485484	 	CATSPERZ
ENSG00000219438	0	1	406.3323466	 	FAM19A5
ENSG00000219445	1	3	4458.253447	 	AC019155.2
ENSG00000219448	1	3	3849.482437	 	NA
ENSG00000219451	8	2	557.2552566	 	RPL23P8
ENSG00000219470	8	2	459.899354	 	AL355802.1
ENSG00000219481	4	2	2047.917031	 	NBPF1
ENSG00000219487	4	2	1998.201915	 	AL603766.1
ENSG00000219491	1	3	2968.726278	 	TPT1P8
ENSG00000219492	1	3	5939.30208	hub10;hub5	AC116655.1
ENSG00000219500	13	2	231.7419568	 	AL391417.1
ENSG00000219507	3	1	1209.584616	 	FTH1P8
ENSG00000219529	8	2	464.7620789	 	AP000580.1
ENSG00000219532	2	1	1884.602422	 	SELENOKP2
ENSG00000219545	3	1	1902.037175	 	UMAD1
ENSG00000219547	0	2	292.8247648	 	RPL17P25
ENSG00000219549	55	2	69.05661213	hub10;hub5	AL607077.1
ENSG00000219553	4	2	1893.765367	 	AL031133.1
ENSG00000219559	4	2	1517.490077	 	AL512430.3
ENSG00000219565	3	1	2181.983472	 	ZNF259P1
ENSG00000219575	79	2	23.54516815	 	AL035467.1
ENSG00000219582	1	3	5939.30208	hub10;hub5	HNRNPA1P58
ENSG00000219607	2	1	2686.191537	 	PPP1R3G
ENSG00000219608	0	3	242.7895529	 	HIGD1AP16
ENSG00000219622	1	3	5918.260046	 	AL451061.1
ENSG00000219626	4	2	1533.279473	 	FAM228B
ENSG00000219642	22	2	123.7754227	 	BMPR1AP1
ENSG00000219665	3	1	2441.793624	 	ZNF433-AS1
ENSG00000219669	21	1	150.0483118	 	BECN1P2
ENSG00000219680	64	2	57.08706543	hub10;hub5	NA
ENSG00000219681	1	3	5939.30208	hub10;hub5	AL590084.2
ENSG00000219682	2	1	2815.594159	 	AL133268.1
ENSG00000219693	7	2	484.4719302	 	FGF7P8
ENSG00000219699	3	1	2104.0196	 	AL356432.2
ENSG00000219700	1	3	4070.168111	 	PTCHD3P3
ENSG00000219702	1	3	5939.30208	hub10;hub5	AL078599.1
ENSG00000219703	1	3	5504.711479	 	RAP1BP3
ENSG00000219712	11	1	133.7743196	 	AL357054.1
ENSG00000219722	1	3	5939.30208	hub10;hub5	RPL26P20
ENSG00000219736	1	3	5939.30208	hub10;hub5	AL356473.1
ENSG00000219738	1	3	5939.30208	hub10;hub5	CD83P1
ENSG00000219747	4	2	726.3623131	 	AL133260.1
ENSG00000219755	2	1	2836.47163	 	AL137784.1
ENSG00000219757	43	1	57.82226144	 	AL357139.1
ENSG00000219758	86	1	19.44945639	 	FO393415.2
ENSG00000219770	21	1	211.621909	hub10;hub5	VN1R11P
ENSG00000219773	59	3	50.96260667	 	RPSAP45
ENSG00000219776	1	3	5939.30208	hub10;hub5	RPL21P67
ENSG00000219790	2	2	2821.867311	 	OSTCP6
ENSG00000219797	8	2	575.2439235	 	PPIAP9
ENSG00000219806	8	2	729.4749407	 	ATP5PBP6
ENSG00000219807	27	3	59.96594423	 	ARF1P1
ENSG00000219854	67	1	43.13519176	 	NA
ENSG00000219863	8	2	320.567243	 	RPL31P28
ENSG00000219867	3	1	1171.14672	 	AL590635.1
ENSG00000219870	8	2	632.4767943	 	AC119618.1
ENSG00000219881	12	1	166.417016	 	GAPDHP42
ENSG00000219891	3	1	2417.364694	 	ZSCAN12P1
ENSG00000219902	13	2	114.1701095	 	RPL35P3
ENSG00000219928	5	2	733.8490184	 	AL161787.1
ENSG00000219930	77	2	35.43366792	 	GAPDHP67
ENSG00000219932	6	1	683.3051432	 	RPL12P8
ENSG00000219940	27	3	112.6026033	 	SPTLC1P3
ENSG00000219941	1	3	3101.933558	 	KRT18P50
ENSG00000219951	22	2	88.91645458	 	AL391416.1
ENSG00000219986	8	2	711.2708229	 	BTF3P7
ENSG00000219992	16	1	102.5351097	 	AL391422.1
ENSG00000219993	0	1	322.8655646	 	AL138878.1
ENSG00000220008	15	3	208.423313	 	LINGO3
ENSG00000220014	0	1	304.6268761	 	NA
ENSG00000220032	2	1	2817.868253	 	NA
ENSG00000220069	0	2	332.1745445	 	RPL7P27
ENSG00000220091	41	3	98.47514363	hub10;hub5	LAP3P1
ENSG00000220105	3	1	1241.019653	 	AL353151.1
ENSG00000220110	1	3	5939.30208	hub10;hub5	AL080315.1
ENSG00000220113	20	2	206.0672744	hub10;hub5	MTCYBP4
ENSG00000220125	13	2	329.7554731	 	MRPL32P1
ENSG00000220130	1	3	4463.979833	 	AL079342.1
ENSG00000220131	17	1	142.2439556	 	AL121835.1
ENSG00000220132	1	3	4957.03022	 	AC236430.1
ENSG00000220157	2	2	1342.634062	 	HNRNPA1P12
ENSG00000220161	5	1	526.8288848	 	LINC02076
ENSG00000220181	4	2	923.178074	 	AL357075.1
ENSG00000220184	88	3	21.09381368	 	HMGB3P18
ENSG00000220201	5	2	1162.176135	 	ZGLP1
ENSG00000220204	1	3	5939.30208	hub10;hub5	AL035079.1
ENSG00000220205	4	2	2003.094289	 	VAMP2
ENSG00000220237	27	3	90.36631242	 	RPS24P12
ENSG00000220240	58	2	62.36018925	hub10;hub5	AL157777.2
ENSG00000220248	5	2	1078.590391	 	ZNF402P
ENSG00000220256	12	1	174.5588311	 	AC093802.1
ENSG00000220267	9	2	496.9814029	 	ACTBP8
ENSG00000220305	5	1	935.5408678	 	HNRNPH1P1
ENSG00000220311	1	3	5939.30208	hub10;hub5	RPL35AP18
ENSG00000220323	39	1	83.38646181	 	HIST2H2BD
ENSG00000220326	1	3	5939.30208	hub10;hub5	AL603865.2
ENSG00000220340	1	3	5939.30208	hub10;hub5	MTCO1P56
ENSG00000220343	59	3	39.82403971	 	PPIAP74
ENSG00000220347	1	3	5060.170865	 	AL355297.1
ENSG00000220349	39	1	103.2017497	hub10;hub5	Z85996.1
ENSG00000220377	24	1	103.6380407	 	GSTA8P
ENSG00000220378	0	3	318.0119703	 	KRT8P42
ENSG00000220392	1	3	2462.383263	 	FCF1P5
ENSG00000220412	8	2	572.2902778	 	AL356234.1
ENSG00000220418	3	1	1961.143882	 	TUBB3P1
ENSG00000220446	1	3	2803.924616	 	AL121978.1
ENSG00000220447	1	3	5939.30208	hub10;hub5	AL139098.1
ENSG00000220472	8	2	795.3996381	hub10;hub5	AL139095.2
ENSG00000220483	0	3	263.8578168	 	SLC25A51P1
ENSG00000220489	0	1	290.7350781	 	NA
ENSG00000220494	3	1	2863.062526	hub10;hub5	YAP1P1
ENSG00000220504	12	1	254.4586756	 	NA
ENSG00000220505	0	1	349.6553969	 	EIF4EBP2P3
ENSG00000220506	3	1	1245.101254	 	AL136310.1
ENSG00000220514	33	2	132.5946001	hub10;hub5	MTND4LP20
ENSG00000220515	2	1	1463.990671	 	PGAM1P10
ENSG00000220517	10	1	425.160742	 	ASS1P1
ENSG00000220522	3	1	1031.981424	 	AL590002.1
ENSG00000220537	0	3	295.4754811	 	AL121977.1
ENSG00000220540	21	1	175.9265701	 	AL359511.1
ENSG00000220541	3	1	1103.710412	 	AC233289.1
ENSG00000220548	3	1	2782.371428	 	VIM2P
ENSG00000220553	1	3	2862.596882	 	RPL5P19
ENSG00000220556	23	2	166.5656026	 	AL035690.1
ENSG00000220557	1	3	2364.578992	 	HMGB1P13
ENSG00000220563	4	2	1543.318962	 	PKMP3
ENSG00000220575	9	2	316.3189068	 	HTR5A-AS1
ENSG00000220581	1	3	2319.610725	 	VN1R12P
ENSG00000220583	8	2	805.0816247	hub10;hub5	RPL35P2
ENSG00000220585	2	2	2387.782431	 	DDX18P6
ENSG00000220586	26	1	66.90355249	 	TUBBP9
ENSG00000220598	1	3	5939.30208	hub10;hub5	SSR1P1
ENSG00000220600	63	1	32.73251138	 	AL121834.1
ENSG00000220614	0	1	321.5118731	 	AL583834.1
ENSG00000220635	16	1	136.8689911	 	KRASP1
ENSG00000220643	1	3	4146.940237	 	AL031577.2
ENSG00000220660	6	1	645.4050801	 	AL023284.3
ENSG00000220666	2	1	3103.397784	 	RCC2P7
ENSG00000220685	4	2	1246.987794	 	AL139094.1
ENSG00000220693	17	1	168.7950572	 	NA
ENSG00000220694	4	2	850.0449788	 	AL096711.1
ENSG00000220695	4	2	1616.698694	 	Z86062.1
ENSG00000220702	1	3	4555.182459	 	Z85994.1
ENSG00000220721	40	2	50.0055894	 	OR1F12
ENSG00000220725	1	3	4957.040784	 	AL590290.1
ENSG00000220730	1	3	5939.30208	hub10;hub5	AL356057.2
ENSG00000220734	0	3	298.4824561	 	AL157823.1
ENSG00000220739	4	2	994.0993169	 	AL513475.2
ENSG00000220744	4	2	745.9226783	 	RPL5P18
ENSG00000220745	0	3	301.7529129	 	AL080276.1
ENSG00000220748	9	2	408.9829401	 	AL032822.1
ENSG00000220749	62	3	57.47119002	hub10	RPL21P28
ENSG00000220758	1	3	5226.417136	 	VN1R10P
ENSG00000220771	9	2	288.9960634	 	BOLA2P3
ENSG00000220773	20	2	113.2629358	 	RPSAP44
ENSG00000220785	2	1	2020.770579	 	MTMR9LP
ENSG00000220793	8	2	493.2822056	 	RPL21P119
ENSG00000220804	9	2	231.6831611	 	LINC01881
ENSG00000220828	27	3	97.44860748	 	NA
ENSG00000220831	1	3	4463.341545	 	NDUFA5P9
ENSG00000220842	4	2	1784.055372	 	RPL21P16
ENSG00000220848	7	2	838.250266	 	RPS18P9
ENSG00000220867	1	3	4459.614661	 	HSPE1P26
ENSG00000220868	3	1	933.974358	 	MRPL35P1
ENSG00000220871	52	2	70.82892559	hub10;hub5	DNAJC19P6
ENSG00000220875	20	2	128.468189	 	HIST1H3PS1
ENSG00000220884	6	1	1055.135026	 	MESTP1
ENSG00000220891	1	3	5304.507449	 	LL22NC03-63E9.3
ENSG00000220908	53	3	36.2143868	 	LINC02531
ENSG00000220913	77	2	41.17798346	 	AL391361.1
ENSG00000220918	49	2	76.97875237	hub10;hub5	AL132875.1
ENSG00000220920	3	1	1582.316121	 	AL023807.1
ENSG00000220924	2	1	2963.659804	 	OSTCP4
ENSG00000220925	7	2	846.8147378	 	IGBP1-AS2
ENSG00000220937	0	1	264.0490698	 	HNRNPA1P41
ENSG00000220948	31	1	104.7388348	 	TRIM51GP
ENSG00000220949	1	3	4152.078959	 	AC008543.2
ENSG00000220960	0	2	387.8103864	 	AL079342.2
ENSG00000220981	18	1	170.1729294	 	NA
ENSG00000220982	11	1	330.4285853	hub10;hub5	NA
ENSG00000220987	28	2	97.89705449	 	NA
ENSG00000220988	0	2	302.4892719	 	SNORD88C
ENSG00000220997	13	2	329.7554731	 	NA
ENSG00000220998	65	3	30.61287825	 	NA
ENSG00000220999	13	2	329.7554731	hub10;hub5	NA
ENSG00000221004	61	1	42.96733829	 	NA
ENSG00000221010	31	1	128.0069416	hub10;hub5	NA
ENSG00000221016	7	2	850.1464519	 	NA
ENSG00000221019	44	3	83.57065546	hub10	NA
ENSG00000221021	92	1	24.44237043	 	NA
ENSG00000221025	4	2	1112.521585	 	MIR1250
ENSG00000221027	14	1	203.4892196	 	NA
ENSG00000221028	1	3	2623.263654	 	MIR1231
ENSG00000221031	11	1	330.4285853	hub10;hub5	RF00621
ENSG00000221035	55	2	52.10842033	 	NA
ENSG00000221039	11	1	186.6298848	 	MIR1286
ENSG00000221040	1	3	5939.30208	hub10;hub5	RF00012
ENSG00000221042	24	1	176.3590753	hub10;hub5	RF00622
ENSG00000221043	1	3	5939.30208	hub10;hub5	RF00012
ENSG00000221044	8	2	426.2254494	 	RF00012
ENSG00000221048	72	2	32.01732104	 	NA
ENSG00000221051	5	2	925.4823547	 	NA
ENSG00000221052	1	3	5939.30208	hub10;hub5	MIR1266
ENSG00000221055	0	3	346.6436974	 	MIR1302-3
ENSG00000221058	1	3	5939.30208	hub10;hub5	NA
ENSG00000221062	0	1	267.675779	 	NA
ENSG00000221063	1	3	2030.790073	 	MIR1296
ENSG00000221066	1	3	2711.191534	 	SNORD111
ENSG00000221067	11	1	330.4285853	hub10;hub5	NA
ENSG00000221069	0	1	324.3305594	 	NA
ENSG00000221070	49	2	76.97875237	 	NA
ENSG00000221077	14	1	304.5236297	hub10;hub5	NA
ENSG00000221079	1	3	5939.30208	hub10;hub5	NA
ENSG00000221080	1	3	5939.30208	hub10;hub5	NA
ENSG00000221082	1	3	5939.30208	hub10;hub5	NA
ENSG00000221083	92	1	20.78956187	 	RF00599
ENSG00000221086	40	2	95.58096453	hub10;hub5	NA
ENSG00000221087	28	2	154.2020863	hub10;hub5	NA
ENSG00000221088	2	1	3482.14626	hub10	NA
ENSG00000221093	80	1	42.95922841	 	RF00334
ENSG00000221094	1	3	4369.511734	 	NA
ENSG00000221096	17	1	267.2187356	hub10;hub5	NA
ENSG00000221098	32	1	108.8352897	 	NA
ENSG00000221099	28	2	129.6297568	 	NA
ENSG00000221100	67	1	55.7791672	 	NA
ENSG00000221102	17	1	267.2187356	hub10;hub5	SNORA11B
ENSG00000221104	1	3	5939.30208	hub10;hub5	NA
ENSG00000221112	14	1	296.0143927	 	NA
ENSG00000221116	3	1	1228.682387	 	SNORD110
ENSG00000221120	4	2	746.0160246	 	MIR1224
ENSG00000221121	27	3	136.427505	 	NA
ENSG00000221125	10	1	247.4826463	 	RF00012
ENSG00000221132	40	2	92.32456156	 	NA
ENSG00000221133	15	3	223.9171322	 	NA
ENSG00000221142	1	3	5939.30208	hub10;hub5	NA
ENSG00000221145	1	3	5939.30208	hub10;hub5	NA
ENSG00000221146	1	3	3777.343358	 	NA
ENSG00000221154	42	1	61.72164026	 	NA
ENSG00000221156	30	2	106.3721651	 	NA
ENSG00000221159	18	1	181.9299453	 	NA
ENSG00000221160	0	1	453.2656434	 	NA
ENSG00000221162	3	1	1648.563349	 	NA
ENSG00000221164	2	1	2215.589951	 	SNORA11F
ENSG00000221165	1	3	5939.30208	hub10;hub5	NA
ENSG00000221170	18	1	180.2037703	 	NA
ENSG00000221173	1	3	5939.30208	hub10;hub5	NA
ENSG00000221174	1	3	3203.478838	 	NA
ENSG00000221179	30	2	110.6291877	 	NA
ENSG00000221181	1	3	5939.30208	hub10;hub5	NA
ENSG00000221182	3	1	1028.3251	 	NA
ENSG00000221184	5	1	1109.498577	 	MIR1254-1
ENSG00000221185	70	2	54.0561792	 	NA
ENSG00000221190	32	1	135.3508066	hub10;hub5	MIR1184-2
ENSG00000221193	41	3	95.37073136	 	NA
ENSG00000221200	55	2	69.02445824	hub10;hub5	MIR1253
ENSG00000221201	1	3	5939.30208	hub10;hub5	NA
ENSG00000221202	84	2	38.56609263	 	NA
ENSG00000221203	43	1	79.0259842	 	MIR1262
ENSG00000221211	18	1	229.8876502	 	NA
ENSG00000221213	11	1	271.1713704	 	NA
ENSG00000221216	18	1	194.6294559	 	RNU6ATAC27P
ENSG00000221217	56	2	63.94947162	 	NA
ENSG00000221227	43	1	95.00903904	hub10;hub5	MIR1305
ENSG00000221230	31	1	89.40160149	 	MIR548L
ENSG00000221233	1	3	5939.30208	hub10;hub5	NA
ENSG00000221241	21	1	125.4017425	 	SNORD88A
ENSG00000221242	1	3	3858.936453	 	NA
ENSG00000221243	0	2	393.0886574	 	NA
ENSG00000221245	52	2	41.33829919	 	RF00614
ENSG00000221246	14	1	203.7757657	 	NA
ENSG00000221247	37	3	64.16718331	 	NA
ENSG00000221251	1	3	5939.30208	hub10;hub5	MIR1263
ENSG00000221258	17	1	267.2187356	hub10;hub5	NA
ENSG00000221259	31	1	128.0069416	hub10;hub5	NA
ENSG00000221261	1	3	5939.30208	hub10;hub5	MIR1208
ENSG00000221264	58	2	62.36018925	hub10;hub5	MIR1284
ENSG00000221265	23	2	167.6151263	 	MIR1255A
ENSG00000221266	12	1	300.5370884	hub10;hub5	NA
ENSG00000221267	45	2	46.60376807	 	NA
ENSG00000221269	1	3	3689.522624	 	MIR1302-8
ENSG00000221270	64	2	57.08706543	hub10;hub5	NA
ENSG00000221273	1	3	5777.607011	 	MIR1237
ENSG00000221280	60	1	63.07437543	hub10;hub5	NA
ENSG00000221281	43	1	95.00903904	hub10;hub5	NA
ENSG00000221284	0	2	308.6020359	 	NA
ENSG00000221288	4	2	1388.572631	 	MIR663B
ENSG00000221289	1	3	5939.30208	hub10;hub5	NA
ENSG00000221290	6	1	918.8303511	 	NA
ENSG00000221291	76	2	52.04966675	hub10;hub5	NA
ENSG00000221296	63	1	57.83576193	hub10;hub5	MIR548T
ENSG00000221297	4	2	1283.556687	 	NA
ENSG00000221299	16	1	98.44582703	 	NA
ENSG00000221301	50	2	73.28259659	hub10;hub5	NA
ENSG00000221303	42	1	42.79905856	 	SNORA79
ENSG00000221307	17	1	267.2187356	hub10;hub5	NA
ENSG00000221309	14	1	241.1844633	 	NA
ENSG00000221310	33	2	132.5946001	hub10;hub5	NA
ENSG00000221314	15	3	255.7608771	 	NA
ENSG00000221315	1	3	4322.186631	 	NA
ENSG00000221316	1	3	5631.329186	 	NA
ENSG00000221319	0	2	268.4390128	 	NA
ENSG00000221322	0	1	289.5445563	 	NA
ENSG00000221323	3	1	2719.448991	 	NA
ENSG00000221324	4	2	1115.584138	 	NA
ENSG00000221325	56	2	65.45161453	hub10;hub5	MIR1200
ENSG00000221326	12	1	193.1045959	 	NA
ENSG00000221331	1	3	3947.635704	 	MIR548Q
ENSG00000221333	78	2	34.5407517	 	MIR548K
ENSG00000221338	27	3	74.23212319	 	NA
ENSG00000221343	8	2	441.5174531	 	NA
ENSG00000221344	0	1	280.1715597	 	NA
ENSG00000221347	43	1	95.00903904	hub10;hub5	NA
ENSG00000221349	5	2	533.3604839	 	NA
ENSG00000221355	33	2	132.5946001	hub10;hub5	MIR1288
ENSG00000221358	91	1	26.54924141	 	NA
ENSG00000221365	4	2	1368.744464	 	MIR1228
ENSG00000221366	4	2	1530.365107	 	NA
ENSG00000221376	1	3	5939.30208	hub10;hub5	NA
ENSG00000221378	41	3	60.91308579	 	NA
ENSG00000221379	6	1	1177.502462	hub10	NA
ENSG00000221380	1	3	5939.30208	hub10;hub5	NA
ENSG00000221381	2	1	2134.089612	 	SNORD88B
ENSG00000221387	84	2	40.8321777	hub10;hub5	RNU6ATAC8P
ENSG00000221389	73	3	49.43196229	hub10;hub5	NA
ENSG00000221391	1	3	3348.006449	 	NA
ENSG00000221392	49	2	76.97875237	hub10;hub5	NA
ENSG00000221393	33	2	132.5946001	hub10;hub5	MIR1302-6
ENSG00000221394	89	2	23.13558092	 	MIR1229
ENSG00000221396	53	3	43.01156865	 	NA
ENSG00000221399	56	2	35.2701238	 	NA
ENSG00000221400	12	1	286.816433	 	SNORD3J
ENSG00000221401	1	3	5926.629131	 	NA
ENSG00000221403	38	3	106.1948407	hub10;hub5	NA
ENSG00000221406	5	2	507.3381905	 	MIR320B2
ENSG00000221410	40	2	64.66232963	 	MIR1238
ENSG00000221411	0	2	274.8116017	 	MIR1227
ENSG00000221412	1	3	5939.30208	hub10;hub5	NA
ENSG00000221413	59	3	30.33033309	 	NA
ENSG00000221415	1	3	5939.30208	hub10;hub5	NA
ENSG00000221417	41	3	70.48850443	 	NA
ENSG00000221419	2	1	2747.904229	 	NA
ENSG00000221420	5	1	1010.168385	 	SNORA81
ENSG00000221423	6	1	535.7879008	 	NA
ENSG00000221424	37	3	104.733833	hub10;hub5	NA
ENSG00000221429	10	1	200.7001371	 	NA
ENSG00000221430	1	3	3826.523197	 	MIR1294
ENSG00000221432	40	2	95.58096453	hub10;hub5	NA
ENSG00000221436	24	1	176.3590753	hub10;hub5	MIR548F3
ENSG00000221439	51	2	70.37988278	hub10;hub5	RNU4ATAC16P
ENSG00000221440	1	3	5939.30208	hub10;hub5	RNU6ATAC31P
ENSG00000221443	27	3	152.0817824	hub10;hub5	NA
ENSG00000221444	17	1	202.3599267	 	NA
ENSG00000221445	54	2	58.45371149	 	MIR1301
ENSG00000221446	1	3	5939.30208	hub10;hub5	NA
ENSG00000221452	52	2	56.39497472	 	NA
ENSG00000221454	28	2	150.8827163	 	NA
ENSG00000221456	23	2	213.1094968	hub10;hub5	MIR1202
ENSG00000221462	3	1	993.9802085	 	NA
ENSG00000221464	0	2	292.0121693	 	MIR1271
ENSG00000221465	54	2	71.58102213	 	NA
ENSG00000221467	45	2	85.4560419	hub10;hub5	NA
ENSG00000221469	1	3	4633.070232	 	NA
ENSG00000221471	13	2	329.7554731	hub10;hub5	NA
ENSG00000221479	1	3	5939.30208	hub10;hub5	MIR1251
ENSG00000221482	55	2	40.47705049	 	NA
ENSG00000221484	1	3	4285.384399	 	NA
ENSG00000221487	1	3	3712.447005	 	NA
ENSG00000221491	2	2	1465.51638	 	SNORA2C
ENSG00000221492	40	2	94.2255011	 	NA
ENSG00000221493	32	1	135.3508066	hub10;hub5	MIR320C1
ENSG00000221496	4	2	991.8661778	 	RF00012
ENSG00000221500	17	1	129.9621828	 	SNORD100
ENSG00000221507	94	1	20.64659502	 	RNU6ATAC40P
ENSG00000221511	6	1	944.7831091	 	NA
ENSG00000221513	50	2	73.28259659	hub10;hub5	NA
ENSG00000221514	24	1	157.3533017	 	SNORD111B
ENSG00000221517	39	1	103.2017497	hub10	NA
ENSG00000221518	0	1	292.1733837	 	RNU6ATAC16P
ENSG00000221519	64	2	45.07463514	 	NA
ENSG00000221520	5	2	683.1922778	 	MIR1285-1
ENSG00000221521	1	3	3870.426203	 	NA
ENSG00000221526	69	3	31.65532025	 	NA
ENSG00000221530	60	1	63.07437543	hub10;hub5	NA
ENSG00000221531	0	3	338.2779841	 	NA
ENSG00000221532	23	2	213.1094968	hub10;hub5	NA
ENSG00000221533	7	2	452.7936403	 	MIR1184-1
ENSG00000221539	4	2	635.5698968	 	SNORD99
ENSG00000221540	64	2	44.89545344	 	MIR1180
ENSG00000221544	6	1	1177.502462	hub10	NA
ENSG00000221545	1	3	5939.30208	hub10;hub5	MIR1255B2
ENSG00000221550	41	3	95.63810983	 	NA
ENSG00000221551	1	3	5939.30208	hub10;hub5	NA
ENSG00000221552	30	2	131.0517872	 	MIR1303
ENSG00000221553	34	3	90.12404053	 	NA
ENSG00000221555	11	1	157.5886472	 	NA
ENSG00000221556	33	2	132.5946001	hub10;hub5	NA
ENSG00000221557	78	2	46.42660999	hub10;hub5	NA
ENSG00000221558	60	1	63.07437543	hub10;hub5	NA
ENSG00000221559	70	2	53.61476115	 	NA
ENSG00000221560	1	3	5939.30208	hub10;hub5	NA
ENSG00000221562	56	2	65.4116345	 	RNU6ATAC10P
ENSG00000221564	42	1	89.57468725	hub10;hub5	RNU6ATAC42P
ENSG00000221565	1	3	5409.072814	 	NA
ENSG00000221566	2	2	1829.958584	 	NA
ENSG00000221571	11	1	116.8774119	 	RNU6ATAC35P
ENSG00000221573	1	3	4563.068225	 	NA
